,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,Cash
2022-06-02,0.029181490385963117,0.054207634553313254,0.0559649933129549,0.04446231573820114,0.04011303316801786,0.04094635918736458,0.027500785887241364,0.016705677099525928,0.045478137396276,0.06764172838010118,0.065411740494892,0.05794581063091755,0.45444029569625854
2022-06-03,0.029461724085194874,0.054369902424514296,0.056275568529963495,0.04392885351553559,0.04094578232616186,0.03993338532745838,0.027752444450743496,0.01700570461107418,0.044847539812326434,0.06804794299640644,0.06522935903631151,0.058087948709726334,0.4541138350963593
2022-06-06,0.029109395765408407,0.0553162083029747,0.056425121054053305,0.042588284332305194,0.040946070663630964,0.03981451820582151,0.027758487476967277,0.017136890813708304,0.045701812207698825,0.06683328678370604,0.06856145546771586,0.057401135191321374,0.45240732431411745
2022-06-07,0.029128637020403404,0.054421217925846574,0.056455592066049574,0.042062219511717555,0.041215953044593336,0.03863664921373129,0.02855480877915397,0.018165983608923852,0.04551323372870684,0.06563403868327473,0.06969927798490971,0.05659836493432522,0.45391401648521423
2022-06-08,0.029276738646512968,0.05413797125220299,0.05719594731926918,0.04171305429190397,0.04110259972512722,0.037814197689294816,0.028719421906862407,0.018274007912259548,0.04514755718410015,0.06545484738613538,0.0704051908571273,0.056832196190953255,0.453926283121109
2022-06-09,0.02883834880467475,0.05293297227472067,0.056774980202317235,0.04023963240906596,0.042682689242064954,0.0372873431071639,0.028443892893847078,0.018989247700665145,0.04553742464631796,0.0655684407687259,0.07408814721275121,0.05532568544149399,0.45329118371009824
2022-06-10,0.028105586343735924,0.053259684890508655,0.05616886653006077,0.038258434180170296,0.04157087206840515,0.03714536167681217,0.02758079201448709,0.01960213276324794,0.04602581933140755,0.06630532739795018,0.07927515334449708,0.05372036099433899,0.45298161506652834
2022-06-13,0.02738090923303389,0.053042068518698214,0.055288469046354295,0.036645587626844646,0.041834377124905585,0.036970222182571885,0.02688965604174882,0.020301974460016935,0.04613918140530586,0.06779345905362,0.08132266676984727,0.052477603778243065,0.4539138078689575
2022-06-14,0.02749762468629342,0.05256359111517668,0.05475635528564453,0.036267797090113164,0.041545945778489114,0.037989119067788124,0.027427987346891315,0.020272588887019084,0.04581775180995464,0.06601151056116059,0.08393290971871466,0.051512506976723674,0.4544043064117432
2022-06-15,0.027931268961765454,0.05298461075872183,0.05589928850531578,0.03588008265942335,0.043031321838498116,0.038373944349586964,0.02802358629414812,0.020523696107557044,0.045334221608936784,0.06466697727793758,0.08265225926879793,0.051524142175912856,0.4531746029853821
