,X-GAT-DRL (Hybrid),X-GAT-DRL (GRU),X-GAT-DRL (LSTM),1/N,GMV,HMM-GMV,GLASSO-GAT,TC-MAC,JM-MPC
2019-03-04,-0.004635414289111073,-0.005838637192476015,-0.006036216736268196,-0.006988813867332411,-0.004818026703016121,-0.00395228543886772,-0.005578133975980393,-0.006076066333133845,-0.006539219239655392
2019-03-05,-0.0036222305204342,-0.00482378486819901,-0.00508947240896318,-0.005570874291178862,-0.004222948753947575,-0.0034545814196628166,-0.004542103306775069,-0.004865949223176735,-0.005209450185102216
2019-03-06,-0.00679834378238986,-0.0076201215387960985,-0.008751875488459682,-0.009287474343606883,-0.004128093353908846,-0.0039156934259506615,-0.008118207646131248,-0.00847324082166434,-0.008987507385471272
2019-03-07,-0.010424583437880108,-0.010732860057655058,-0.012231348675546538,-0.013726502169037258,-0.0034587244619737056,-0.0035948393435357717,-0.013038219565345788,-0.013426183591884522,-0.013442597057753636
2019-03-08,-0.009888023132943569,-0.010169878074833716,-0.011926214216633979,-0.01324717655266805,-0.002158175057481837,-0.003137604812396888,-0.01323572144162799,-0.013142326489958056,-0.013068048289356371
2019-03-11,-0.0037432727090899176,-0.004341979108802518,-0.005472966883573571,-0.00569298395686102,-0.0017226017572287144,0.0,-0.005351027633875072,-0.005747327114141609,-0.005587364082466295
2019-03-12,-0.000560523040682881,-0.0012078045653620695,-0.0024037076381037137,-0.0019218309375585996,0.0,0.0,-0.0019019570785890894,-0.002313846510901274,-0.002007950814467696
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,-0.0026141134807294852,-0.0024789696153033614,-0.002310465259898531,-0.0031433055353655703,-0.002102828527494549,-0.0021765240442573885,-0.0027047650644670407,-0.002744698608245555,-0.0029114820295096377
2019-03-15,0.0,0.0,0.0,0.0,-7.230805356028824e-05,0.0,0.0,0.0,0.0
