,X-GAT-DRL (Hybrid),X-GAT-DRL (GRU),X-GAT-DRL (LSTM),1/N,GMV,HMM-GMV,GLASSO-GAT,TC-MAC,JM-MPC
2019-03-06,1.0519920067890676,1.0429263516064486,1.0465949683802729,1.0726907781021835,1.0166188095692448,1.0288443737286095,1.0737180003014004,1.0655132960802212,1.0698013003086937
2019-03-07,1.0481511199878866,1.0396550669931288,1.0429212170357105,1.067884435102812,1.0173021233584383,1.029175780332751,1.0683920578351902,1.0601907706641978,1.0649920161070128
2019-03-08,1.0487194407799634,1.0402467242386126,1.0432433888325396,1.068403423361335,1.0186297669826403,1.0296480527817113,1.0681782608673538,1.0604958088424312,1.06539634275521
2019-03-11,1.0552279159613533,1.04637146491312,1.050056956517041,1.0765827009253905,1.019074414539247,1.0329748377131855,1.0767134892922636,1.0684426141974042,1.0734717663763758
2019-03-12,1.0585990613776082,1.0496652773863804,1.0532975894156367,1.080665904641764,1.0213717762061485,1.03650016639773,1.080447128893341,1.0721322970029572,1.077335754970853
2019-03-13,1.0624398083387279,1.052733743390315,1.056528270277692,1.0847022661691765,1.022268605933834,1.0378843618511864,1.0844342124721855,1.0758991256250983,1.0812720374108469
2019-03-14,1.059662470113286,1.0501240484274459,1.0540871984131146,1.0812927155317034,1.0201189503465142,1.0356253815824585,1.081501072699578,1.0729461067923824,1.078123933304914
2019-03-15,1.0634879744697678,1.054003507508211,1.0575679200528882,1.0865217700785823,1.022194687680723,1.039253143796072,1.08646838596827,1.0778421914489258,1.0830818458462077
2019-03-18,1.0652710392340927,1.0555428735239234,1.059120738653372,1.0887703718201565,1.0223767548781701,1.0395263198822786,1.088349041781712,1.0795942872965614,1.0852988367341858
2019-03-19,1.065753134893464,1.0556960444910453,1.0591301647300992,1.0888633010741575,1.022527483304938,1.0395700403670118,1.0884186367108393,1.0796705637080857,1.0853807397479376
2019-03-20,1.0685768900451158,1.0587434987042266,1.062004224574354,1.092508524515254,1.026010745031304,1.0451572406210192,1.0916852510977795,1.083005012188399,1.0886630539771782
2019-03-21,1.072515893453009,1.0626592287333292,1.0664097238563293,1.097330046109137,1.0264983209162226,1.0476466253732994,1.0971428806918504,1.0875380467833835,1.0935080166803712
2019-03-22,1.0636881131598424,1.0553876848087487,1.0577214031667206,1.08687324515918,1.028085380192535,1.0477717039279253,1.0893807342804236,1.0780528858993887,1.0828704773748228
2019-03-25,1.0653821036756614,1.056961148699017,1.059324113035272,1.0890380363887542,1.0293797789552792,1.0490031167222633,1.0911152517105311,1.0798590742864187,1.0848903903198097
2019-03-26,1.0678981973236445,1.0594630563942748,1.0621584100015222,1.0923805387244447,1.0294569219422747,1.050545545886093,1.0942510149792999,1.0829381278432837,1.0882211144991036
2019-03-27,1.0653625329197765,1.0576865467010501,1.0602025675473195,1.0900627101996911,1.0300972101885741,1.0515666882368935,1.092142491297121,1.0809038321174549,1.085904838360746
2019-03-28,1.0658779009712511,1.0589102837033257,1.061764680893127,1.0917308354531763,1.0297689830160064,1.0531546484038543,1.093845094530322,1.0825993208230433,1.0876571093602938
2019-03-29,1.0683852075145426,1.060989532020871,1.0637364384088541,1.09457909440099,1.0300293785516632,1.0541949017817371,1.0966954977962766,1.0853289097788945,1.0904390043229677
2019-04-01,1.0724627522410464,1.0637155159526583,1.066870542713134,1.0987010705682163,1.0281830364427267,1.0525370739005078,1.1004790398604223,1.0890079920759383,1.094664327219784
2019-04-02,1.0739086946660927,1.0651093234512408,1.0683941116853748,1.1002838243311468,1.0291962666200998,1.0539738006995873,1.1019699758956774,1.0904916135712717,1.0961803553295628
2019-04-03,1.075080776560162,1.0656030841579924,1.0692656901742124,1.101403163005215,1.0279570832402847,1.0523998753306048,1.103162729042131,1.0914921651203675,1.0974141833949513
2019-04-04,1.0764576267079353,1.0669246794490572,1.0704957380754423,1.1032140621768338,1.0289073110211184,1.053989395477148,1.1046496760309417,1.0930162833638273,1.0991181537194243
2019-04-05,1.0795088758369529,1.069842266033127,1.0738600873177429,1.107249138261039,1.029687783949574,1.0560876466642128,1.1084796337920186,1.0967499067050859,1.1031137719975386
2019-04-08,1.079899513116307,1.069690118817838,1.0737029006022079,1.1070213064135845,1.0295593574732909,1.0552466567828622,1.1080847707129284,1.0965152609492392,1.1028915222840439
2019-04-09,1.0782247444995816,1.068252216663442,1.0716013893918304,1.1047364343948194,1.0303385298516277,1.0554285973437345,1.1059918120985581,1.0942114702414916,1.1004858895996215
2019-04-10,1.0828981369724358,1.0727640838615387,1.0768466816394793,1.1108002928973433,1.032391018752855,1.0596025303562513,1.1115053998781894,1.099830158801038,1.1063674223464948
2019-04-11,1.0795566049692378,1.0699082000963154,1.0741489932805224,1.1068318287717909,1.030383943182534,1.0579297229439761,1.1080089043939791,1.0962498096583178,1.1026892014729275
2019-04-12,1.0812598944264515,1.0714331086601223,1.076082464798454,1.1091329356789925,1.0295214206278946,1.0572357037192213,1.1101421783396475,1.0986712262843468,1.1051030207064831
2019-04-15,1.0802538006372584,1.0704786564870155,1.074845170578337,1.107674788677207,1.0295709235403891,1.0571980370544143,1.1089421190952724,1.0972674378904257,1.10365590747985
2019-04-16,1.0778342514003934,1.0679877764968386,1.0722088663258988,1.1045707093985309,1.0276227827816902,1.054966592225216,1.1063763653907566,1.094392692593052,1.1007857571841162
2019-04-17,1.0764185681913112,1.0667641988276866,1.0704826650077943,1.10281376647934,1.0272830597574714,1.0542098252381833,1.1047579338078584,1.0926722563553328,1.099078825168959
2019-04-18,1.0776993007799271,1.0683168432759405,1.0719387507360796,1.1045978353927164,1.0284768220347342,1.0561402733547276,1.1063648263016332,1.0943219547643435,1.1007491825327216
2019-04-22,1.0765559777103957,1.0670156475875854,1.0707628853530131,1.1025034960643416,1.0278916268923317,1.0549923159999932,1.1042398360672951,1.0922105753806732,1.0987743863516564
2019-04-23,1.0811793947993056,1.0717672109743297,1.0760551061798977,1.1084654884210936,1.029321754600326,1.0592641960788562,1.1100140378805,1.0980682410517033,1.104706553222697
2019-04-24,1.0817558646964107,1.0718676775829166,1.0758361943891634,1.1082610416624792,1.0307917025892441,1.0610724406207783,1.1097287759620265,1.0978541034740863,1.1043513819302058
