Date,HMM state 0,HMM state 1,Reference stress,Market phase,Window
2019-03-18,0.999875900196823,0.0001240998031769616,0,Sideways,fixed holdout
2019-03-19,0.9999085212824395,9.147871756051412e-05,0,Sideways,fixed holdout
2019-03-20,0.9999004663520457,9.953364795433626e-05,0,Sideways,fixed holdout
2019-03-21,0.999887709708203,0.00011229029179702435,0,Sideways,fixed holdout
2019-03-22,0.9954496715817657,0.004550328418234219,0,Sideways,fixed holdout
2019-03-25,0.999458437103727,0.0005415628962730407,0,Sideways,fixed holdout
2019-03-26,0.9996538939779153,0.0003461060220847846,0,Sideways,fixed holdout
2019-03-27,0.9997298700036751,0.00027012999632490986,0,Sideways,fixed holdout
2019-03-28,0.9998183875469133,0.0001816124530867197,0,Sideways,fixed holdout
2019-03-29,0.9998424884958461,0.0001575115041538923,0,Sideways,fixed holdout
2019-04-01,0.9998402314214165,0.00015976857858350028,0,Sideways,fixed holdout
2019-04-02,0.9999015716973496,9.842830265039579e-05,0,Sideways,fixed holdout
2019-04-03,0.9999229976820591,7.70023179409088e-05,0,Sideways,fixed holdout
2019-04-04,0.999934062116464,6.593788353599585e-05,0,Sideways,fixed holdout
2019-04-05,0.9999230201286594,7.697987134058718e-05,0,Sideways,fixed holdout
2019-04-08,0.9999472181437404,5.27818562595227e-05,0,Bull,fixed holdout
2019-04-09,0.9999388512940864,6.114870591355407e-05,0,Bull,fixed holdout
2019-04-10,0.9998724521792403,0.00012754782075966687,0,Bull,fixed holdout
2019-04-11,0.9998793027687467,0.0001206972312533699,0,Bull,fixed holdout
2019-04-12,0.9999193362055792,8.06637944208095e-05,0,Bull,fixed holdout
2019-04-15,0.9999301339396323,6.986606036771992e-05,0,Bull,fixed holdout
2019-04-16,0.9999164657021241,8.353429787590785e-05,0,Bull,fixed holdout
2019-04-17,0.9999346788295801,6.532117041992141e-05,0,Bull,fixed holdout
2019-04-18,0.9999422594286884,5.7740571311648366e-05,0,Bull,fixed holdout
2019-04-22,0.9999448587688542,5.5141231145817574e-05,0,Bull,fixed holdout
2019-04-23,0.9998662562633734,0.0001337437366266081,0,Bull,fixed holdout
2019-04-24,0.9999381271788838,6.187282111628036e-05,0,Bull,fixed holdout
2019-04-25,0.9999440110336164,5.598896638364227e-05,0,Bull,fixed holdout
2019-04-26,0.9999332850180184,6.671498198165459e-05,0,Bull,fixed holdout
2019-04-29,0.9999496629634729,5.0337036527055065e-05,0,Bull,fixed holdout
2019-04-30,0.9999552067272328,4.479327276714226e-05,0,Bull,fixed holdout
2019-05-01,0.9999336493439333,6.635065606674577e-05,0,Bull,fixed holdout
2019-05-02,0.9999470128542239,5.29871457761019e-05,0,Bull,fixed holdout
2019-05-03,0.999565582762918,0.00043441723708214513,0,Bull,fixed holdout
2019-05-06,0.9998499584555849,0.00015004154441509025,0,Bull,fixed holdout
2019-05-07,0.995886720504673,0.004113279495326954,0,Bull,fixed holdout
2019-05-08,0.9995280847556133,0.0004719152443867531,0,Bull,fixed holdout
2019-05-09,0.9997274091618265,0.0002725908381735897,0,Bull,fixed holdout
2019-05-10,0.9997203443288487,0.00027965567115133727,0,Bull,fixed holdout
2019-05-13,0.9739969283704122,0.02600307162958781,0,Bull,fixed holdout
2019-05-14,0.9907059982900633,0.009294001709936661,0,Bull,fixed holdout
2019-05-15,0.9962493220009129,0.003750677999087145,0,Bull,fixed holdout
2019-05-16,0.9986211997777819,0.0013788002222181314,0,Bull,fixed holdout
2019-05-17,0.9972994848018195,0.0027005151981805637,0,Bull,fixed holdout
2019-05-20,0.99828415734025,0.0017158426597499003,0,Bull,fixed holdout
2019-05-21,0.9984053762404193,0.0015946237595807664,0,Bull,fixed holdout
2019-05-22,0.9992046165253106,0.000795383474689419,0,Bull,fixed holdout
2019-05-23,0.9986781371127906,0.0013218628872094032,0,Bull,fixed holdout
2019-05-24,0.9992666171067505,0.0007333828932495108,0,Bull,fixed holdout
2019-05-28,0.9995667585899228,0.00043324141007715437,0,Bull,fixed holdout
2019-05-29,0.9996101378867703,0.0003898621132296648,0,Bull,fixed holdout
2019-05-30,0.9996905224805556,0.0003094775194443846,0,Bull,fixed holdout
2019-05-31,0.9996971754817098,0.0003028245182903269,0,Sideways,fixed holdout
2019-06-03,0.9998021086701606,0.0001978913298394248,0,Sideways,fixed holdout
2019-06-04,0.9990452080226462,0.0009547919773537947,0,Bull,fixed holdout
2019-06-05,0.9997344229705066,0.0002655770294933693,0,Bull,fixed holdout
2019-06-06,0.9997123602124688,0.0002876397875312227,0,Bull,fixed holdout
2019-06-07,0.9990667525862322,0.000933247413767739,0,Bull,fixed holdout
2019-06-10,0.9997547499773934,0.00024525002260653467,0,Bull,fixed holdout
2019-06-11,0.9998166909621549,0.00018330903784513047,0,Bull,fixed holdout
2019-06-12,0.999813658413482,0.000186341586518054,0,Bull,fixed holdout
2019-06-13,0.9997810471813787,0.0002189528186213465,0,Bull,fixed holdout
2019-06-14,0.9998407180019723,0.00015928199802771098,0,Bull,fixed holdout
2019-06-17,0.999882355983709,0.00011764401629103577,0,Bull,fixed holdout
2019-06-18,0.998655205199047,0.0013447948009529542,0,Bull,fixed holdout
2019-06-19,0.9997132229360286,0.00028677706397147183,0,Bull,fixed holdout
2019-06-20,0.9982977218934689,0.0017022781065311474,0,Bull,fixed holdout
2019-06-21,0.9992407305040131,0.0007592694959870025,0,Bull,fixed holdout
2019-06-24,0.9996550858684726,0.0003449141315273809,0,Bull,fixed holdout
2019-06-25,0.9989923731220071,0.0010076268779929416,0,Bull,fixed holdout
2019-06-26,0.9994931823205345,0.0005068176794654699,0,Bull,fixed holdout
2019-06-27,0.9992806713734388,0.0007193286265611874,0,Bull,fixed holdout
2019-06-28,0.9996983362333172,0.0003016637666828884,0,Bull,fixed holdout
2019-07-01,0.9997905008481913,0.0002094991518086308,0,Bull,fixed holdout
2019-07-02,0.9998132818749766,0.0001867181250233719,0,Bull,fixed holdout
2019-07-03,0.9997289876271253,0.00027101237287478893,0,Bull,fixed holdout
2019-07-05,0.9995038836021065,0.0004961163978935106,0,Bull,fixed holdout
2019-07-08,0.9996239844240756,0.0003760155759243615,0,Bull,fixed holdout
2019-07-09,0.9998011034609862,0.00019889653901385737,0,Bull,fixed holdout
2019-07-10,0.9995451648379879,0.0004548351620120903,0,Bull,fixed holdout
2019-07-11,0.9995420440950606,0.00045795590493938435,0,Bull,fixed holdout
2019-07-12,0.9997515840727981,0.0002484159272019765,0,Bull,fixed holdout
2019-07-15,0.9998406479303421,0.00015935206965795242,0,Bull,fixed holdout
2019-07-16,0.9997622690215874,0.0002377309784126011,0,Bull,fixed holdout
2019-07-17,0.9998724491704937,0.00012755082950638964,0,Bull,fixed holdout
2019-07-18,0.9998794107423773,0.00012058925762266914,0,Bull,fixed holdout
2019-07-19,0.9997507164506259,0.00024928354937420205,0,Bull,fixed holdout
2019-07-22,0.9998843268103167,0.00011567318968334439,0,Bull,fixed holdout
2019-07-23,0.9998803981547423,0.00011960184525767979,0,Bull,fixed holdout
2019-07-24,0.9998795958354743,0.00012040416452570935,0,Bull,fixed holdout
2019-07-25,0.9995940043189626,0.0004059956810374606,0,Bull,fixed holdout
2019-07-26,0.9997749152065535,0.0002250847934464837,0,Bull,fixed holdout
2019-07-29,0.9998738321328368,0.00012616786716325293,0,Bull,fixed holdout
2019-07-30,0.9999030411699367,9.69588300632934e-05,0,Bull,fixed holdout
2019-07-31,0.9997224285751776,0.00027757142482232885,0,Bull,fixed holdout
2019-08-01,0.9998849763089008,0.00011502369109915643,0,Bull,fixed holdout
2019-08-02,0.9998763360003831,0.00012366399961694758,0,Bull,fixed holdout
2019-08-05,0.9587306800924942,0.04126931990750582,0,Bull,fixed holdout
2019-08-06,0.9713211099078077,0.02867889009219217,0,Bull,fixed holdout
2019-08-07,0.994745551075414,0.005254448924586055,0,Bull,fixed holdout
2019-08-08,0.9665708281410512,0.033429171858948885,0,Bull,fixed holdout
2019-08-09,0.9835489837376044,0.016451016262395684,0,Bull,fixed holdout
2019-08-12,0.9951000410011049,0.004899958998895065,0,Bull,fixed holdout
2019-08-13,0.9927171809065907,0.007282819093409325,0,Bull,fixed holdout
2019-08-14,0.711586442750231,0.288413557249769,0,Bull,fixed holdout
2019-08-15,0.8220089558998931,0.17799104410010688,0,Bull,fixed holdout
2019-08-16,0.8431132848130395,0.1568867151869604,0,Bull,fixed holdout
2019-08-19,0.9497086457311538,0.05029135426884634,0,Bull,fixed holdout
2019-08-20,0.990248028031198,0.009751971968801898,0,Bull,fixed holdout
2019-08-21,0.9972299158013435,0.002770084198656433,0,Bull,fixed holdout
2019-08-22,0.9985319108661824,0.001468089133817606,0,Bull,fixed holdout
2019-08-23,0.991681775391697,0.008318224608302912,0,Bull,fixed holdout
2019-08-26,0.9963971793668902,0.003602820633109824,0,Bull,fixed holdout
2019-08-27,0.9987808785300338,0.0012191214699662353,0,Bull,fixed holdout
2019-08-28,0.9991344327096092,0.0008655672903908847,0,Bull,fixed holdout
2019-08-29,0.9989866382266851,0.0010133617733149324,0,Bull,fixed holdout
2019-08-30,0.9995251464789012,0.00047485352109875525,0,Bull,fixed holdout
2019-09-03,0.9996318820623429,0.000368117937657179,0,Bull,fixed holdout
2019-09-04,0.9965600765830909,0.0034399234169090755,0,Bull,fixed holdout
2019-09-05,0.9994153363814479,0.000584663618552102,0,Bull,fixed holdout
2019-09-06,0.9996709661497202,0.00032903385027981043,0,Bull,fixed holdout
2019-09-09,0.9997425746019935,0.0002574253980065666,0,Bull,fixed holdout
2019-09-10,0.9996859836077662,0.0003140163922338834,0,Bull,fixed holdout
2019-09-11,0.9997274759679631,0.0002725240320369831,0,Bull,fixed holdout
2019-09-12,0.9998436017008653,0.00015639829913472378,0,Bull,fixed holdout
2019-09-13,0.9997103617912827,0.0002896382087173363,0,Bull,fixed holdout
2019-09-16,0.9996193918422408,0.0003806081577591887,0,Bull,fixed holdout
2019-09-17,0.9998395121156323,0.00016048788436769874,0,Bull,fixed holdout
2019-09-18,0.9998552446351373,0.00014475536486268896,0,Bull,fixed holdout
2019-09-19,0.999894779502167,0.00010522049783307062,0,Bull,fixed holdout
2019-09-20,0.9999121046923759,8.78953076240734e-05,0,Bull,fixed holdout
2019-09-23,0.9999321010100489,6.789898995106868e-05,0,Bull,fixed holdout
2019-09-24,0.9999002712164259,9.97287835741509e-05,0,Bull,fixed holdout
2019-09-25,0.9999214552934826,7.85447065173911e-05,0,Bull,fixed holdout
2019-09-26,0.9999412072727795,5.8792727220565696e-05,0,Bull,fixed holdout
2019-09-27,0.9998888886897033,0.0001111113102967974,0,Bull,fixed holdout
2019-09-30,0.9999386041731608,6.139582683912384e-05,0,Bull,fixed holdout
2019-10-01,0.9998823250564106,0.00011767494358928308,0,Bull,fixed holdout
2019-10-02,0.9997870233220952,0.0002129766779047393,0,Bull,fixed holdout
2019-10-03,0.999565690407439,0.0004343095925610327,0,Bull,fixed holdout
2019-10-04,0.9991379840939374,0.0008620159060626098,0,Bull,fixed holdout
2019-10-07,0.9994764166873762,0.00052358331262386,0,Bull,fixed holdout
2019-10-08,0.9993635194560256,0.0006364805439743693,0,Bull,fixed holdout
2019-10-09,0.9996167095107171,0.0003832904892828868,0,Bull,fixed holdout
2019-10-10,0.9997737858229593,0.0002262141770406802,0,Bull,fixed holdout
2019-10-11,0.9995658421748832,0.000434157825116802,0,Bull,fixed holdout
2019-10-14,0.9998096001081205,0.00019039989187956958,0,Bull,fixed holdout
2019-10-15,0.9998369343389337,0.0001630656610662721,0,Bull,fixed holdout
2019-10-16,0.9998862477808954,0.00011375221910454486,0,Bull,fixed holdout
2019-10-17,0.999886997858432,0.00011300214156799935,0,Bull,fixed holdout
2019-10-18,0.9999119676374794,8.80323625206256e-05,0,Bull,fixed holdout
2019-10-21,0.999920800031368,7.919996863203026e-05,0,Bull,fixed holdout
2019-10-22,0.9999398487740673,6.0151225932703916e-05,0,Bull,fixed holdout
2019-10-23,0.9999372753105891,6.27246894109718e-05,0,Bull,fixed holdout
2019-10-24,0.9999483504108314,5.164958916868782e-05,0,Bull,fixed holdout
2019-10-25,0.9999551123702869,4.488762971304043e-05,0,Bull,fixed holdout
2019-10-28,0.999959864101121,4.0135898878919134e-05,0,Bull,fixed holdout
2019-10-29,0.9999600674366274,3.993256337270858e-05,0,Bull,fixed holdout
2019-10-30,0.9999509058988573,4.9094101142719316e-05,0,Bull,fixed holdout
2019-10-31,0.999962075745254,3.792425474599061e-05,0,Bull,fixed holdout
2019-11-01,0.9998720795488801,0.0001279204511198959,0,Bull,fixed holdout
2019-11-04,0.9999529877197227,4.7012280277245745e-05,0,Bull,fixed holdout
2019-11-05,0.9998963221746023,0.00010367782539757602,0,Bull,fixed holdout
2019-11-06,0.9999399241371163,6.007586288370843e-05,0,Bull,fixed holdout
2019-11-07,0.9999117056679918,8.82943320082652e-05,0,Bull,fixed holdout
2019-11-08,0.999939989272314,6.0010727685947845e-05,0,Bull,fixed holdout
2019-11-11,0.9999450560631075,5.4943936892586175e-05,0,Bull,fixed holdout
2019-11-12,0.999954140201672,4.5859798328083974e-05,0,Bull,fixed holdout
2019-11-13,0.9999571039782926,4.28960217074264e-05,0,Bull,fixed holdout
2019-11-14,0.9999535491594602,4.645084053970193e-05,0,Bull,fixed holdout
2019-11-15,0.9999412428608888,5.875713911128219e-05,0,Bull,fixed holdout
2019-11-18,0.999959348558667,4.065144133295628e-05,0,Bull,fixed holdout
2019-11-19,0.999961365709495,3.863429050504528e-05,0,Bull,fixed holdout
2019-11-20,0.9999628795221449,3.712047785503146e-05,0,Bull,fixed holdout
2019-11-21,0.9999548199278357,4.5180072164235035e-05,0,Bull,fixed holdout
2019-11-22,0.9999618586538127,3.814134618728153e-05,0,Bull,fixed holdout
2019-11-25,0.9999050059021671,9.499409783284646e-05,0,Bull,fixed holdout
2019-11-26,0.9999424805479302,5.7519452069761585e-05,0,Bull,fixed holdout
2019-11-27,0.9999567251188326,4.3274881167377765e-05,0,Bull,fixed holdout
2019-11-29,0.9998628815933301,0.00013711840666991873,0,Bull,fixed holdout
2019-12-02,0.999707578666862,0.00029242133313806494,0,Bull,fixed holdout
2019-12-03,0.9998791545252095,0.00012084547479051447,0,Bull,fixed holdout
2019-12-04,0.9998656312393833,0.00013436876061670796,0,Bull,fixed holdout
2019-12-05,0.9999153809416552,8.461905834482844e-05,0,Bull,fixed holdout
2019-12-06,0.9999053726943483,9.462730565158591e-05,0,Bull,fixed holdout
2019-12-09,0.9999285026784528,7.149732154718399e-05,0,Bull,fixed holdout
2019-12-10,0.9999424568949157,5.7543105084296985e-05,0,Bull,fixed holdout
2019-12-11,0.9999312866233648,6.871337663516613e-05,0,Bull,fixed holdout
2019-12-12,0.9999501723696496,4.982763035048364e-05,0,Bull,fixed holdout
2019-12-13,0.9999383482633643,6.165173663575688e-05,0,Bull,fixed holdout
2019-12-16,0.9999384315851488,6.156841485115976e-05,0,Bull,fixed holdout
2019-12-17,0.9999572006211332,4.279937886675369e-05,0,Bull,fixed holdout
2019-12-18,0.9999598148977581,4.018510224201495e-05,0,Bull,fixed holdout
2019-12-19,0.9999539870641709,4.601293582902734e-05,0,Bull,fixed holdout
2019-12-20,0.9999608050713613,3.919492863865241e-05,0,Bull,fixed holdout
2019-12-23,0.9999627229703103,3.727702968966016e-05,0,Bull,fixed holdout
2019-12-24,0.9999585937334068,4.1406266593249385e-05,0,Bull,fixed holdout
2019-12-26,0.9999422935771887,5.770642281138229e-05,0,Bull,fixed holdout
2019-12-27,0.999962223972078,3.777602792195371e-05,0,Bull,fixed holdout
2019-12-30,0.9999553351029996,4.466489700044741e-05,0,Bull,fixed holdout
2019-12-31,0.9999621654288722,3.78345711278467e-05,0,Bull,fixed holdout
2020-01-02,0.9998800583085424,0.00011994169145757316,0,Bull,fixed holdout
2020-01-03,0.9999532817316158,4.671826838420028e-05,0,Bull,fixed holdout
2020-01-06,0.999956492091202,4.3507908798118786e-05,0,Bull,fixed holdout
2020-01-07,0.9999482626441876,5.173735581252197e-05,0,Bull,fixed holdout
2020-01-08,0.999957090240683,4.290975931707574e-05,0,Bull,fixed holdout
2020-01-09,0.9999548128721057,4.518712789433699e-05,0,Bull,fixed holdout
2020-01-10,0.999958988764974,4.1011235025870846e-05,0,Bull,fixed holdout
2020-01-13,0.9999534641371294,4.653586287058719e-05,0,Bull,fixed holdout
2020-01-14,0.9999628906568835,3.7109343116478094e-05,0,Bull,fixed holdout
2020-01-15,0.9999599103708271,4.008962917288213e-05,0,Bull,fixed holdout
2020-01-16,0.999950003707374,4.99962926261071e-05,0,Bull,fixed holdout
2020-01-17,0.9999617309134007,3.826908659939642e-05,0,Bull,fixed holdout
2020-01-21,0.9999605317051351,3.946829486494871e-05,0,Bull,fixed holdout
2020-01-22,0.9999631399432002,3.686005679976919e-05,0,Bull,fixed holdout
2020-01-23,0.9999626139107755,3.738608922450867e-05,0,Bull,fixed holdout
2020-01-24,0.9999458753121158,5.412468788426597e-05,0,Bull,fixed holdout
2020-01-27,0.9992920072408874,0.0007079927591126487,0,Bull,fixed holdout
2020-01-28,0.9997783674715353,0.00022163252846481182,0,Bull,fixed holdout
2020-01-29,0.9998745608577453,0.00012543914225477234,0,Bull,fixed holdout
2020-01-30,0.9998998053435773,0.00010019465642279501,0,Bull,fixed holdout
2020-01-31,0.9991397910349605,0.0008602089650394022,0,Bull,fixed holdout
2020-02-03,0.9997998503651826,0.00020014963481738312,0,Bull,fixed holdout
2020-02-04,0.9992943769820465,0.0007056230179534158,0,Bull,fixed holdout
2020-02-05,0.9995806888236759,0.00041931117632413575,0,Bull,fixed holdout
2020-02-06,0.9997466862693838,0.0002533137306162194,0,Bull,fixed holdout
2020-02-07,0.9997746001254348,0.00022539987456514027,0,Bull,fixed holdout
2020-02-10,0.9997729177715445,0.00022708222845542442,0,Bull,fixed holdout
2020-02-11,0.9998525929335933,0.00014740706640665923,0,Bull,fixed holdout
2020-02-12,0.9998169197685289,0.00018308023147111467,0,Bull,fixed holdout
2020-02-13,0.9998977179439982,0.00010228205600184396,0,Bull,fixed holdout
2020-02-14,0.9999137751143977,8.622488560226801e-05,0,Bull,fixed holdout
2020-02-18,0.9999329475262775,6.70524737225065e-05,0,Bull,fixed holdout
2020-02-19,0.9999345739662517,6.542603374837032e-05,0,Bull,fixed holdout
2020-02-20,0.9999476853128916,5.231468710841253e-05,0,Bull,fixed holdout
2020-02-21,0.9999429964486913,5.700355130874595e-05,0,Bull,fixed holdout
2020-02-24,0.46225878258097397,0.537741217419026,0,Bull,fixed holdout
2020-02-25,0.004386171232906884,0.9956138287670931,0,Bull,fixed holdout
2020-02-26,0.043637504508777555,0.9563624954912225,0,Bull,fixed holdout
2020-02-27,2.011727722513671e-07,0.9999997988272278,0,Sideways,fixed holdout
2020-02-28,0.003960495775780158,0.9960395042242199,0,Sideways,fixed holdout
2020-03-02,4.38696896691521e-07,0.9999995613031033,0,Bull,fixed holdout
2020-03-03,0.0006658047534269324,0.9993341952465731,1,Sideways,fixed holdout
2020-03-04,1.4638992889464497e-06,0.9999985361007111,1,Bull,fixed holdout
2020-03-05,1.2719359358646384e-05,0.9999872806406414,1,Sideways,fixed holdout
2020-03-06,0.00015733625328270685,0.9998426637467173,1,Sideways,fixed holdout
2020-03-09,1.7970084868969014e-31,1.0,1,Bear,fixed holdout
2020-03-10,3.343675145238785e-09,0.9999999966563249,1,Bear,fixed holdout
2020-03-11,1.5173135737685594e-21,1.0,1,Bear,fixed holdout
2020-03-12,1.1651516643083297e-53,1.0,1,Bear,fixed holdout
2020-03-13,1.8678879693086383e-23,1.0,1,Bear,fixed holdout
2020-03-16,4.872827557026869e-64,1.0,1,Bear,fixed holdout
2020-03-17,5.994302558355951e-14,0.99999999999994,1,Bear,fixed holdout
2020-03-18,2.248836910397746e-39,1.0,1,Bear,fixed holdout
2020-03-19,3.3440507558735674e-11,0.9999999999665595,1,Bear,fixed holdout
2020-03-20,3.406226669561055e-11,0.9999999999659377,1,Bear,fixed holdout
2020-03-23,2.466374690060687e-10,0.9999999997533626,1,Bear,fixed holdout
2020-03-24,9.684357033562211e-33,1.0,1,Bear,fixed holdout
2020-03-25,1.6368223424841773e-13,0.9999999999998364,1,Bear,fixed holdout
2020-03-26,2.1657993999498072e-19,1.0,1,Bear,fixed holdout
2020-03-27,1.087992656019193e-12,0.999999999998912,1,Bear,fixed holdout
2020-03-30,1.839994357095443e-11,0.9999999999816,1,Bear,fixed holdout
2020-03-31,7.944042866261598e-11,0.9999999999205595,1,Bear,fixed holdout
2020-04-01,5.719301754586539e-19,1.0,1,Bear,fixed holdout
2020-04-02,1.1884884146444625e-10,0.9999999998811512,1,Bear,fixed holdout
2020-04-03,6.969996671579056e-10,0.9999999993030003,1,Bear,fixed holdout
2020-04-06,1.0470733968884832e-21,1.0,1,Bear,fixed holdout
2020-04-07,7.139228142571207e-09,0.9999999928607719,1,Bear,fixed holdout
2020-04-08,7.07724963666597e-11,0.9999999999292275,1,Bear,fixed holdout
2020-04-09,9.019175940641513e-13,0.999999999999098,1,Bear,fixed holdout
2020-04-13,1.4668038603292708e-08,0.9999999853319614,1,Bear,fixed holdout
2020-04-14,6.266112745812039e-09,0.9999999937338873,1,Bear,fixed holdout
2020-04-15,1.2103290335451345e-09,0.9999999987896709,1,Bear,fixed holdout
2020-04-16,4.5577192996526686e-07,0.99999954422807,1,Bear,fixed holdout
2020-04-17,1.1636425918962829e-07,0.9999998836357408,1,Bear,fixed holdout
2020-04-20,7.864298647336677e-08,0.9999999213570134,1,Bear,fixed holdout
2020-04-21,3.4445167143530486e-10,0.9999999996555484,1,Bear,fixed holdout
2020-04-22,1.2700321048001525e-07,0.9999998729967895,1,Bear,fixed holdout
2020-04-23,5.5061464567955575e-06,0.9999944938535431,1,Bear,fixed holdout
2020-04-24,1.2534168807011718e-05,0.999987465831193,1,Bear,fixed holdout
2020-04-27,1.7110795804359524e-05,0.9999828892041955,1,Bear,fixed holdout
2020-04-28,6.898801825885296e-05,0.9999310119817411,1,Bear,fixed holdout
2020-04-29,9.525406689748088e-08,0.999999904745933,1,Bear,fixed holdout
2020-04-30,4.056649573094027e-06,0.999995943350427,1,Bear,fixed holdout
2020-05-01,2.2204099196803155e-08,0.9999999777959008,1,Bear,fixed holdout
2020-05-04,6.227797514306071e-05,0.999937722024857,1,Bear,fixed holdout
2020-05-05,8.057584086616468e-05,0.9999194241591338,1,Bear,fixed holdout
2020-05-06,2.5399050200116554e-05,0.9999746009497998,1,Bear,fixed holdout
2020-05-07,3.5530362879127646e-05,0.9999644696371208,1,Bear,fixed holdout
2020-05-08,3.7225850781278696e-05,0.9999627741492187,1,Bear,fixed holdout
2020-05-11,0.00024643704169639174,0.9997535629583036,1,Bear,fixed holdout
2020-05-12,3.785738706045756e-05,0.9999621426129395,1,Bear,fixed holdout
2020-05-13,0.00017011330539453388,0.9998298866946055,1,Bear,fixed holdout
2020-05-14,0.0008409372107148605,0.9991590627892852,1,Bear,fixed holdout
2020-05-15,0.0025846236150904468,0.9974153763849096,1,Bear,fixed holdout
2020-05-18,4.385249496447282e-08,0.9999999561475051,1,Bear,fixed holdout
2020-05-19,0.0003387885863905088,0.9996612114136094,1,Bear,fixed holdout
2020-05-20,3.241650554943991e-05,0.9999675834944505,1,Bear,fixed holdout
2020-05-21,0.0005279932418866574,0.9994720067581133,1,Bear,fixed holdout
2020-05-22,0.002060411099239609,0.9979395889007604,0,Bear,fixed holdout
2020-05-26,0.0006794724452358504,0.9993205275547642,0,Sideways,fixed holdout
2020-05-27,0.0025187730936046815,0.9974812269063953,0,Sideways,fixed holdout
2020-05-28,0.008580587876530368,0.9914194121234697,0,Sideways,fixed holdout
2020-05-29,0.013091958435358986,0.9869080415646411,0,Sideways,fixed holdout
2020-06-01,0.011176927915579653,0.9888230720844204,0,Sideways,fixed holdout
2020-06-02,0.02665874549363793,0.973341254506362,0,Sideways,fixed holdout
2020-06-03,0.04783200832975016,0.9521679916702499,0,Bull,fixed holdout
2020-06-04,0.09301353271276662,0.9069864672872334,0,Bull,fixed holdout
2020-06-05,0.004005399993788944,0.995994600006211,0,Bull,fixed holdout
2020-06-08,0.01752444792879147,0.9824755520712086,0,Bull,fixed holdout
2020-06-09,0.05235937974807273,0.9476406202519272,0,Bull,fixed holdout
2020-06-10,0.17486090300936663,0.8251390969906334,0,Bull,fixed holdout
2020-06-11,1.6002073410334594e-16,0.9999999999999998,0,Sideways,fixed holdout
2020-06-12,5.1890678815161275e-06,0.9999948109321184,0,Sideways,fixed holdout
2020-06-15,3.120598471822202e-05,0.9999687940152818,0,Sideways,fixed holdout
2020-06-16,5.2453310592308316e-05,0.9999475466894077,1,Sideways,fixed holdout
2020-06-17,0.00022390782577879324,0.9997760921742213,1,Sideways,fixed holdout
2020-06-18,0.0005840409216628762,0.9994159590783371,1,Sideways,fixed holdout
2020-06-19,0.0011170532117681137,0.9988829467882319,1,Sideways,fixed holdout
2020-06-22,0.001386562607314396,0.9986134373926856,1,Sideways,fixed holdout
2020-06-23,0.004305126209515793,0.9956948737904842,1,Sideways,fixed holdout
2020-06-24,9.177091271470174e-06,0.9999908229087285,1,Sideways,fixed holdout
2020-06-25,0.0010470279510888395,0.9989529720489112,1,Sideways,fixed holdout
2020-06-26,0.00014501806664568136,0.9998549819333543,1,Sideways,fixed holdout
2020-06-29,0.0006206145463277845,0.9993793854536722,1,Sideways,fixed holdout
2020-06-30,0.0022868891431593753,0.9977131108568407,1,Sideways,fixed holdout
2020-07-01,0.005313801556535821,0.9946861984434642,1,Sideways,fixed holdout
2020-07-02,0.008253687013542624,0.9917463129864573,1,Sideways,fixed holdout
2020-07-06,0.0022100336381334234,0.9977899663618666,1,Sideways,fixed holdout
2020-07-07,0.005418211555171967,0.9945817884448281,0,Sideways,fixed holdout
2020-07-08,0.011474668576793431,0.9885253314232066,0,Sideways,fixed holdout
2020-07-09,0.032519666265133834,0.9674803337348662,0,Sideways,fixed holdout
2020-07-10,0.08831685984020612,0.9116831401597939,0,Sideways,fixed holdout
2020-07-13,0.05779821106601346,0.9422017889339865,0,Sideways,fixed holdout
2020-07-14,0.060011944347085684,0.9399880556529143,0,Sideways,fixed holdout
2020-07-15,0.07529239053215224,0.9247076094678478,0,Sideways,fixed holdout
2020-07-16,0.12120167495746254,0.8787983250425375,0,Sideways,fixed holdout
2020-07-17,0.33497698919491786,0.6650230108050821,0,Sideways,fixed holdout
2020-07-20,0.6874499834546112,0.3125500165453889,0,Sideways,fixed holdout
2020-07-21,0.9316071692718788,0.0683928307281212,0,Sideways,fixed holdout
2020-07-22,0.9909621552739268,0.009037844726073212,0,Sideways,fixed holdout
2020-07-23,0.997849718517138,0.0021502814828620845,0,Sideways,fixed holdout
2020-07-24,0.9987535824943488,0.001246417505651246,0,Sideways,fixed holdout
2020-07-27,0.9963139808610659,0.0036860191389340518,0,Bull,fixed holdout
2020-07-28,0.9989587913046534,0.0010412086953466848,0,Sideways,fixed holdout
2020-07-29,0.9929087204004416,0.0070912795995584045,0,Bull,fixed holdout
2020-07-30,0.9970263588068425,0.002973641193157488,0,Sideways,fixed holdout
2020-07-31,0.9989769659205823,0.001023034079417724,0,Bull,fixed holdout
2020-08-03,0.9990110540355582,0.0009889459644417476,0,Bull,fixed holdout
2020-08-04,0.9979635630311988,0.0020364369688012033,0,Bull,fixed holdout
2020-08-05,0.9993749228676885,0.0006250771323115735,0,Bull,fixed holdout
2020-08-06,0.999481104686667,0.0005188953133330144,0,Bull,fixed holdout
2020-08-07,0.9992231101934959,0.000776889806504218,0,Bull,fixed holdout
2020-08-10,0.9996359947200919,0.00036400527990811154,0,Bull,fixed holdout
2020-08-11,0.8885501993021643,0.11144980069783568,0,Bull,fixed holdout
